,Local.time.in.Agadir...Al.Massira..airport.,T,P0,P,U,DD,Ff,ff10,WW,W.W.,c,VV,Td,Few clouds,Scattered clouds,Broken clouds,Overcast,cumulonimbus clouds,cumulus congestus of great vertical extent
183,12/1/13 0:00,14,752.3,759,88,Wind blowing from the east,2,NA,,,Scattered clouds (40-50%) 90 m,8,12,0,90,0,0,0,0
184,12/1/13 1:00,15,752.4,759,88,"Calm, no wind",0,NA,,,Broken clouds (60-90%) 90 m,10.0 and more,13,0,0,90,0,0,0
185,12/1/13 2:00,15,752.4,759,88,"Calm, no wind",0,NA,,,Scattered clouds (40-50%) 90 m,10.0 and more,13,0,90,0,0,0,0
186,12/1/13 3:00,15,751.6,758.2,88,Wind blowing from the south-east,2,NA,,,Scattered clouds (40-50%) 90 m,10.0 and more,13,0,90,0,0,0,0
187,12/1/13 4:00,13,751.5,758.2,88,"Calm, no wind",0,NA,,,Scattered clouds (40-50%) 90 m,10.0 and more,11,0,90,0,0,0,0
188,12/1/13 5:00,13,751.5,758.2,88,"Calm, no wind",0,NA,,,Scattered clouds (40-50%) 90 m,10.0 and more,11,0,90,0,0,0,0
189,12/1/13 6:00,13,751,757.7,88,"Calm, no wind",0,NA,,,Scattered clouds (40-50%) 180 m,10.0 and more,11,0,180,0,0,0,0
190,12/1/13 7:00,12,751,757.7,88,"Calm, no wind",0,NA,,,Scattered clouds (40-50%) 480 m,10.0 and more,10,0,480,0,0,0,0
191,12/1/13 8:00,13,751.5,758.2,88,"Calm, no wind",0,NA,,,Broken clouds (60-90%) 480 m,10.0 and more,11,0,0,480,0,0,0
192,12/1/13 9:00,14,751.6,758.2,82,"Calm, no wind",0,NA,,,"Scattered clouds (40-50%) 180 m, broken clouds (60-90%) 480 m",10.0 and more,11,0,180,480,0,0,0
193,12/1/13 10:00,16,751.6,758.2,77,"Calm, no wind",0,NA,,,"Scattered clouds (40-50%) 180 m, broken clouds (60-90%) 480 m",10.0 and more,12,0,180,480,0,0,0
194,12/1/13 11:00,18,751.6,758.2,68,"Calm, no wind",0,NA,,,Scattered clouds (40-50%) 480 m,10.0 and more,12,0,480,0,0,0,0
195,12/1/13 12:00,19,751.2,757.7,60,"Calm, no wind",0,NA,,,Scattered clouds (40-50%) 480 m,10.0 and more,11,0,480,0,0,0,0
196,12/1/13 13:00,20,750.4,756.9,53,Wind blowing from the west-northwest,4,NA,,,No Significant Clouds,10.0 and more,10,0,0,0,0,0,0
197,12/1/13 14:00,20,748.9,755.4,56,Wind blowing from the west,6,NA,,,No Significant Clouds,10.0 and more,11,0,0,0,0,0,0
198,12/1/13 15:00,19,748.9,755.4,52,Wind blowing from the south-west,6,NA,,,No Significant Clouds,10.0 and more,9,0,0,0,0,0,0
199,12/1/13 16:00,19,748.1,754.6,56,Wind blowing from the south-west,4,NA,,,No Significant Clouds,10.0 and more,10,0,0,0,0,0,0
200,12/1/13 18:00,16,748,754.6,68,Wind blowing from the south,5,NA,,,"Scattered clouds (40-50%) 480 m, scattered clouds (40-50%) 6000 m",10.0 and more,10,0,6000,0,0,0,0
201,12/1/13 19:00,15,748.8,755.4,77,Wind blowing from the south,5,NA,,,"Scattered clouds (40-50%) 480 m, scattered clouds (40-50%) 6000 m",10.0 and more,11,0,6000,0,0,0,0
202,12/1/13 20:00,15,749.6,756.2,72,Wind blowing from the south-southeast,3,NA,,,Broken clouds (60-90%) 480 m,10.0 and more,10,0,0,480,0,0,0
203,12/1/13 21:00,15,750.3,756.9,72,Wind blowing from the south,3,NA,,,Broken clouds (60-90%) 510 m,10.0 and more,10,0,0,510,0,0,0
204,12/1/13 22:00,15,751.1,757.7,72,Wind blowing from the south-east,3,NA,,,"Few clouds (10-30%) 480 m, scattered clouds (40-50%) 3000 m",10.0 and more,10,480,3000,0,0,0,0
205,12/1/13 23:00,15,751.6,758.2,72,Wind blowing from the south-southeast,2,NA,,,"Few clouds (10-30%) 480 m, scattered clouds (40-50%) 3000 m",10.0 and more,10,480,3000,0,0,0,0
206,12/2/13 0:00,14,751.1,757.7,72,"Calm, no wind",0,NA,,,"Few clouds (10-30%) 480 m, scattered clouds (40-50%) 3000 m",10.0 and more,9,480,3000,0,0,0,0
207,12/2/13 1:00,14,751.6,758.2,72,"Calm, no wind",0,NA,,,"Few clouds (10-30%) 480 m, scattered clouds (40-50%) 3000 m",10.0 and more,9,480,3000,0,0,0,0
208,12/2/13 2:00,13,751.5,758.2,77,Wind blowing from the east-southeast,2,NA,,,No Significant Clouds,10.0 and more,9,0,0,0,0,0,0
209,12/2/13 3:00,13,751.5,758.2,77,Wind blowing from the east-southeast,3,NA,,,No Significant Clouds,10.0 and more,9,0,0,0,0,0,0
210,12/2/13 4:00,13,751.5,758.2,77,Wind blowing from the east-southeast,2,NA,,,No Significant Clouds,10.0 and more,9,0,0,0,0,0,0
211,12/2/13 5:00,10,751.5,758.2,82,"Calm, no wind",0,NA,,,No Significant Clouds,10.0 and more,7,0,0,0,0,0,0
212,12/2/13 6:00,8,752.2,759,87,Wind blowing from the east-northeast,2,NA,,,No Significant Clouds,10.0 and more,6,0,0,0,0,0,0
213,12/2/13 7:00,9,752.2,759,87,Wind blowing from the east-northeast,3,NA,,,No Significant Clouds,10.0 and more,7,0,0,0,0,0,0
214,12/2/13 8:00,9,752.9,759.7,87,Wind blowing from the east-northeast,3,NA,,,No Significant Clouds,10.0 and more,7,0,0,0,0,0,0
215,12/2/13 9:00,12,753,759.7,77,Wind blowing from the east-northeast,3,NA,,,No Significant Clouds,10.0 and more,8,0,0,0,0,0,0
216,12/2/13 10:00,16,753.9,760.5,68,Wind blowing from the east,2,NA,,,No Significant Clouds,10.0 and more,10,0,0,0,0,0,0
217,12/2/13 11:00,18,753.9,760.5,60,"Calm, no wind",0,NA,,,No Significant Clouds,10.0 and more,10,0,0,0,0,0,0
218,12/2/13 12:00,18,753.1,759.7,52,"Calm, no wind",0,NA,,,No Significant Clouds,10.0 and more,8,0,0,0,0,0,0
219,12/2/13 13:00,20,753.2,759.7,46,variable wind direction,1,NA,,,No Significant Clouds,10.0 and more,8,0,0,0,0,0,0
220,12/2/13 14:00,22,752.5,759,38,Wind blowing from the west,2,NA,,,No Significant Clouds,10.0 and more,7,0,0,0,0,0,0
221,12/2/13 15:00,21,752.5,759,43,Wind blowing from the west,5,NA,,,No Significant Clouds,10.0 and more,8,0,0,0,0,0,0
222,12/2/13 16:00,18,753.1,759.7,56,Wind blowing from the west,7,NA,,,No Significant Clouds,10.0 and more,9,0,0,0,0,0,0
223,12/2/13 17:00,18,753.1,759.7,56,Wind blowing from the west,5,NA,,,No Significant Clouds,10.0 and more,9,0,0,0,0,0,0
224,12/2/13 19:00,15,753.9,760.5,77,"Calm, no wind",0,NA,,,No Significant Clouds,10.0 and more,11,0,0,0,0,0,0
225,12/2/13 20:00,13,753.8,760.5,82,"Calm, no wind",0,NA,,,No Significant Clouds,10.0 and more,10,0,0,0,0,0,0
226,12/2/13 21:00,14,754.5,761.2,82,Wind blowing from the east-northeast,2,NA,,,No Significant Clouds,10.0 and more,11,0,0,0,0,0,0
227,12/2/13 22:00,12,754.5,761.2,82,"Calm, no wind",0,NA,,,No Significant Clouds,10.0 and more,9,0,0,0,0,0,0
228,12/2/13 23:00,10,755.2,762,88,"Calm, no wind",0,NA,,,No Significant Clouds,10.0 and more,8,0,0,0,0,0,0
229,12/3/13 0:00,10,755.2,762,82,Wind blowing from the east-northeast,3,NA,,,No Significant Clouds,10.0 and more,7,0,0,0,0,0,0
230,12/3/13 1:00,9,755.2,762,87,Wind blowing from the east-northeast,3,NA,,,No Significant Clouds,10.0 and more,7,0,0,0,0,0,0
231,12/3/13 2:00,11,754.5,761.2,77,Wind blowing from the north-east,4,NA,,,No Significant Clouds,10.0 and more,7,0,0,0,0,0,0
232,12/3/13 3:00,10,754.4,761.2,76,Wind blowing from the east-northeast,4,NA,,,No Significant Clouds,10.0 and more,6,0,0,0,0,0,0
233,12/3/13 4:00,10,754.4,761.2,71,Wind blowing from the east-northeast,4,NA,,,No Significant Clouds,10.0 and more,5,0,0,0,0,0,0
234,12/3/13 5:00,9,754.4,761.2,71,Wind blowing from the east-northeast,5,NA,,,No Significant Clouds,10.0 and more,4,0,0,0,0,0,0
235,12/3/13 6:00,9,754.4,761.2,62,Wind blowing from the east-northeast,4,NA,,,No Significant Clouds,10.0 and more,2,0,0,0,0,0,0
236,12/3/13 7:00,9,755.2,762,58,Wind blowing from the east-northeast,5,NA,,,No Significant Clouds,10.0 and more,1,0,0,0,0,0,0
237,12/3/13 8:00,10,756,762.8,50,Wind blowing from the east-northeast,5,NA,,,No Significant Clouds,10.0 and more,0,0,0,0,0,0,0
238,12/3/13 9:00,15,756.1,762.8,34,Wind blowing from the east-northeast,6,NA,,,No Significant Clouds,10.0 and more,-1,0,0,0,0,0,0
239,12/3/13 10:00,18,756.9,763.5,26,Wind blowing from the east-northeast,7,NA,,,No Significant Clouds,10.0 and more,-2,0,0,0,0,0,0
240,12/3/13 11:00,20,756.9,763.5,21,Wind blowing from the east-northeast,7,NA,,,No Significant Clouds,10.0 and more,-3,0,0,0,0,0,0
241,12/3/13 12:00,21,756.3,762.8,20,Wind blowing from the east-northeast,7,NA,,,No Significant Clouds,10.0 and more,-3,0,0,0,0,0,0
242,12/3/13 13:00,22,756.3,762.8,20,Wind blowing from the east-northeast,4,NA,,,No Significant Clouds,10.0 and more,-2,0,0,0,0,0,0
243,12/3/13 14:00,22,755.5,762,20,Wind blowing from the north-northeast,4,NA,,,"Scattered clouds (40-50%) 480 m, scattered clouds (40-50%) 3000 m",10.0 and more,-2,0,3000,0,0,0,0
244,12/3/13 15:00,21,755.5,762,25,Wind blowing from the south-southwest,2,NA,,,"Scattered clouds (40-50%) 600 m, scattered clouds (40-50%) 3000 m",10.0 and more,0,0,3000,0,0,0,0
245,12/3/13 16:00,20,756.3,762.8,33,Wind blowing from the south-southeast,1,NA,,,"Scattered clouds (40-50%) 600 m, scattered clouds (40-50%) 3000 m",10.0 and more,3,0,3000,0,0,0,0
246,12/3/13 17:00,18,756.2,762.8,46,Wind blowing from the east-southeast,3,NA,,,,10.0 and more,6,0,0,0,0,0,0
247,12/3/13 18:00,17,756.9,763.5,52,Wind blowing from the east-northeast,3,NA,,,"Scattered clouds (40-50%) 600 m, broken clouds (60-90%) 3000 m",10.0 and more,7,0,600,3000,0,0,0
248,12/3/13 19:00,14,756.8,763.5,82,Wind blowing from the east-northeast,4,NA,,,,10.0 and more,11,0,0,0,0,0,0
249,12/3/13 20:00,14,757.6,764.3,82,Wind blowing from the east-northeast,3,NA,Rain,,"Scattered clouds (40-50%) 600 m, broken clouds (60-90%) 3000 m",10.0 and more,11,0,600,3000,0,0,0
250,12/3/13 21:00,14,757.6,764.3,77,Wind blowing from the east,6,NA,,,,,10,0,0,0,0,0,0
251,12/3/13 22:00,15,757.6,764.3,72,Wind blowing from the east-northeast,5,NA,,,,10.0 and more,10,0,0,0,0,0,0
252,12/3/13 23:00,15,757.6,764.3,72,Wind blowing from the east-northeast,4,NA,,,,10.0 and more,10,0,0,0,0,0,0
253,12/4/13 1:00,15,756.8,763.5,77,Wind blowing from the north-east,5,NA,,,"Scattered clouds (40-50%) 600 m, scattered clouds (40-50%) 3000 m",10.0 and more,11,0,3000,0,0,0,0
254,12/4/13 2:00,14,756.8,763.5,77,Wind blowing from the north-east,5,NA,Rain,,"Scattered clouds (40-50%) 600 m, scattered clouds (40-50%) 3000 m",10.0 and more,10,0,3000,0,0,0,0
255,12/4/13 3:00,15,756.8,763.5,68,Wind blowing from the east-northeast,6,NA,,,"Scattered clouds (40-50%) 600 m, scattered clouds (40-50%) 3000 m",10.0 and more,9,0,3000,0,0,0,0
256,12/4/13 4:00,15,756.8,763.5,68,Wind blowing from the north-east,5,NA,,,,10.0 and more,9,0,0,0,0,0,0
257,12/4/13 5:00,15,756.8,763.5,68,Wind blowing from the east-northeast,6,NA,,,,10.0 and more,9,0,0,0,0,0,0
258,12/4/13 6:00,15,757.6,764.3,68,Wind blowing from the east-northeast,4,NA,,,"Scattered clouds (40-50%) 600 m, broken clouds (60-90%) 3000 m",10.0 and more,9,0,600,3000,0,0,0
259,12/4/13 7:00,15,757.6,764.3,63,Wind blowing from the north-east,5,NA,,,"Scattered clouds (40-50%) 600 m, broken clouds (60-90%) 3000 m",10.0 and more,8,0,600,3000,0,0,0
260,12/4/13 8:00,15,758.3,765,63,Wind blowing from the north-east,4,NA,,,,10.0 and more,8,0,0,0,0,0,0
261,12/4/13 9:00,16,758.3,765,63,Wind blowing from the north-east,6,NA,,,"Scattered clouds (40-50%) 480 m, scattered clouds (40-50%) 3000 m",10.0 and more,9,0,3000,0,0,0,0
262,12/4/13 10:00,18,759.2,765.8,60,Wind blowing from the east-northeast,5,NA,,,"Scattered clouds (40-50%) 480 m, scattered clouds (40-50%) 3000 m",10.0 and more,10,0,3000,0,0,0,0
263,12/4/13 11:00,20,759.2,765.8,49,Wind blowing from the east-northeast,7,NA,,,Scattered clouds (40-50%) 600 m,10.0 and more,9,0,600,0,0,0,0
264,12/4/13 12:00,21,758.5,765,43,Wind blowing from the north-east,7,NA,,,Scattered clouds (40-50%) 600 m,10.0 and more,8,0,600,0,0,0,0
265,12/4/13 13:00,22,757.8,764.3,41,Wind blowing from the east-northeast,7,NA,,,Scattered clouds (40-50%) 600 m,10.0 and more,8,0,600,0,0,0,0
266,12/4/13 14:00,23,757,763.5,41,Wind blowing from the north-east,5,NA,,,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 600 m",10.0 and more,9,600,600,0,0,0,0
267,12/4/13 15:00,24,757,763.5,36,Wind blowing from the east-northeast,5,NA,,,"Scattered clouds (40-50%) 600 m, scattered clouds (40-50%) 3000 m",10.0 and more,8,0,3000,0,0,0,0
268,12/4/13 16:00,25,757.1,763.5,34,Wind blowing from the north-east,3,NA,,,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m",10.0 and more,8,600,3000,0,0,0,0
269,12/4/13 17:00,24,757,763.5,34,Wind blowing from the east-northeast,3,NA,,,Few clouds (10-30%) 600 m,10.0 and more,7,600,0,0,0,0,0
270,12/4/13 18:00,22,757,763.5,44,"Calm, no wind",0,NA,,,Scattered clouds (40-50%) 600 m,10.0 and more,9,0,600,0,0,0,0
271,12/4/13 19:00,19,756.9,763.5,52,"Calm, no wind",0,NA,,,Scattered clouds (40-50%) 600 m,10.0 and more,9,0,600,0,0,0,0
272,12/4/13 20:00,16,757.6,764.3,68,"Calm, no wind",0,NA,,,Few clouds (10-30%) 600 m,10.0 and more,10,600,0,0,0,0,0
273,12/4/13 21:00,16,757.6,764.3,68,Wind blowing from the east,3,NA,,,Few clouds (10-30%) 600 m,10.0 and more,10,600,0,0,0,0,0
274,12/4/13 22:00,15,757.6,764.3,72,Wind blowing from the east,4,NA,,,Few clouds (10-30%) 600 m,10.0 and more,10,600,0,0,0,0,0
275,12/4/13 23:00,16,757.6,764.3,68,Wind blowing from the east,4,NA,,,Few clouds (10-30%) 600 m,10.0 and more,10,600,0,0,0,0,0
276,12/5/13 0:00,15,757.6,764.3,68,Wind blowing from the east-southeast,3,NA,,,Few clouds (10-30%) 600 m,10.0 and more,9,600,0,0,0,0,0
277,12/5/13 3:00,14,757.6,764.3,72,Wind blowing from the east,4,NA,,,Few clouds (10-30%) 600 m,10.0 and more,9,600,0,0,0,0,0
278,12/5/13 4:00,13,757.6,764.3,72,Wind blowing from the east,4,NA,,,,,8,0,0,0,0,0,0
279,12/5/13 5:00,12,757.6,764.3,77,Wind blowing from the east-northeast,3,NA,,,,,8,0,0,0,0,0,0
280,12/5/13 6:00,12,757.6,764.3,77,Wind blowing from the east,3,NA,,,,,8,0,0,0,0,0,0
281,12/5/13 7:00,11,757.5,764.3,82,Wind blowing from the east,3,NA,,,Few clouds (10-30%) 600 m,10.0 and more,8,600,0,0,0,0,0
282,12/5/13 8:00,14,758.3,765,72,Wind blowing from the east-northeast,4,NA,,,No Significant Clouds,10.0 and more,9,0,0,0,0,0,0
283,12/5/13 9:00,17,758.4,765,59,Wind blowing from the east-northeast,5,NA,,,No Significant Clouds,10.0 and more,9,0,0,0,0,0,0
284,12/5/13 10:00,20,759.2,765.8,46,Wind blowing from the east-northeast,6,NA,,,No Significant Clouds,10.0 and more,8,0,0,0,0,0,0
285,12/5/13 11:00,23,758.5,765,38,Wind blowing from the east-northeast,5,NA,,,No Significant Clouds,10.0 and more,8,0,0,0,0,0,0
286,12/5/13 12:00,NA,NA,NA,NA,Wind blowing from the east-northeast,4,NA,,,No Significant Clouds,10.0 and more,NA,0,0,0,0,0,0
287,12/5/13 13:00,26,757.1,763.5,26,Wind blowing from the east-northeast,3,NA,,,No Significant Clouds,10.0 and more,5,0,0,0,0,0,0
288,12/5/13 14:00,27,756.4,762.8,24,"Calm, no wind",0,NA,,,Few clouds (10-30%) 480 m,10.0 and more,5,480,0,0,0,0,0
289,12/5/13 15:00,28,756.4,762.8,20,"Calm, no wind",0,NA,,,Few clouds (10-30%) 480 m,10.0 and more,3,480,0,0,0,0,0
290,12/5/13 16:00,27,755.6,762,24,Wind blowing from the west,3,NA,,,Few clouds (10-30%) 480 m,10.0 and more,5,480,0,0,0,0,0
291,12/5/13 17:00,25,756.4,762.8,30,Wind blowing from the west-northwest,3,NA,,,"Few clouds (10-30%) 480 m, scattered clouds (40-50%) 3000 m",10.0 and more,6,480,3000,0,0,0,0
292,12/5/13 18:00,22,756.3,762.8,36,Wind blowing from the west,2,NA,,,No Significant Clouds,10.0 and more,6,0,0,0,0,0,0
293,12/5/13 19:00,20,756.3,762.8,40,"Calm, no wind",0,NA,,,No Significant Clouds,10.0 and more,6,0,0,0,0,0,0
294,12/5/13 20:00,19,756.2,762.8,43,Wind blowing from the south,3,NA,,,No Significant Clouds,10.0 and more,6,0,0,0,0,0,0
295,12/5/13 21:00,19,756.9,763.5,43,Wind blowing from the south,3,NA,,,No Significant Clouds,10.0 and more,6,0,0,0,0,0,0
296,12/5/13 22:00,17,757.7,764.3,52,"Calm, no wind",0,NA,,,No Significant Clouds,10.0 and more,7,0,0,0,0,0,0
297,12/5/13 23:00,15,757.6,764.3,59,Wind blowing from the east,3,NA,,,No Significant Clouds,10.0 and more,7,0,0,0,0,0,0
298,12/6/13 0:00,14,757.6,764.3,59,Wind blowing from the east-northeast,3,NA,,,No Significant Clouds,10.0 and more,6,0,0,0,0,0,0
299,12/6/13 1:00,12,757.6,764.3,67,Wind blowing from the east-northeast,3,NA,,,No Significant Clouds,10.0 and more,6,0,0,0,0,0,0
300,12/6/13 2:00,12,756.8,763.5,67,Wind blowing from the east,3,NA,,,No Significant Clouds,10.0 and more,6,0,0,0,0,0,0
301,12/6/13 3:00,14,756.8,763.5,51,Wind blowing from the east-northeast,4,NA,,,No Significant Clouds,10.0 and more,4,0,0,0,0,0,0
302,12/6/13 4:00,12,757.6,764.3,63,Wind blowing from the east-northeast,4,NA,,,No Significant Clouds,10.0 and more,5,0,0,0,0,0,0
303,12/6/13 5:00,12,757.6,764.3,58,Wind blowing from the north-east,4,NA,,,No Significant Clouds,10.0 and more,4,0,0,0,0,0,0
304,12/6/13 6:00,13,757.6,764.3,55,Wind blowing from the north-east,5,NA,,,No Significant Clouds,10.0 and more,4,0,0,0,0,0,0
305,12/6/13 7:00,14,757.6,764.3,51,Wind blowing from the east-northeast,5,NA,,,No Significant Clouds,10.0 and more,4,0,0,0,0,0,0
306,12/6/13 8:00,17,757.7,764.3,37,Wind blowing from the east-northeast,6,NA,,,No Significant Clouds,10.0 and more,2,0,0,0,0,0,0
307,12/6/13 9:00,18,757.7,764.3,32,Wind blowing from the east-northeast,7,NA,,,No Significant Clouds,10.0 and more,1,0,0,0,0,0,0
308,12/6/13 10:00,20,758.4,765,28,Wind blowing from the east-northeast,8,NA,,,No Significant Clouds,10.0 and more,1,0,0,0,0,0,0
309,12/6/13 11:00,21,758.5,765,27,Wind blowing from the east-northeast,7,NA,,,No Significant Clouds,10.0 and more,1,0,0,0,0,0,0
310,12/6/13 12:00,22,757.8,764.3,25,Wind blowing from the east-northeast,7,NA,,,"Few clouds (10-30%) 480 m, broken clouds (60-90%) 3000 m",10.0 and more,1,480,0,3000,0,0,0
311,12/6/13 13:00,23,757,763.5,23,Wind blowing from the north-east,7,NA,,,"Few clouds (10-30%) 480 m, broken clouds (60-90%) 3000 m",10.0 and more,1,480,0,3000,0,0,0
312,12/6/13 14:00,23,757,763.5,23,Wind blowing from the east-northeast,6,NA,,,No Significant Clouds,10.0 and more,1,0,0,0,0,0,0
313,12/6/13 15:00,24,756.3,762.8,22,Wind blowing from the east-northeast,6,NA,,,No Significant Clouds,10.0 and more,1,0,0,0,0,0,0
314,12/6/13 16:00,23,756.3,762.8,22,Wind blowing from the east-northeast,5,NA,,,No Significant Clouds,10.0 and more,0,0,0,0,0,0,0
315,12/6/13 17:00,23,757,763.5,23,Wind blowing from the east-northeast,4,NA,,,No Significant Clouds,10.0 and more,1,0,0,0,0,0,0
316,12/6/13 18:00,22,757,763.5,27,Wind blowing from the north-east,3,NA,,,No Significant Clouds,10.0 and more,2,0,0,0,0,0,0
317,12/6/13 20:00,19,756.9,763.5,28,Wind blowing from the east,3,NA,,,No Significant Clouds,10.0 and more,0,0,0,0,0,0,0
318,12/6/13 21:00,16,757.6,764.3,36,"Calm, no wind",0,NA,,,No Significant Clouds,10.0 and more,1,0,0,0,0,0,0
319,12/6/13 22:00,15,758.3,765,42,Wind blowing from the north-northwest,4,NA,,,No Significant Clouds,10.0 and more,2,0,0,0,0,0,0
320,12/6/13 23:00,16,758.3,765,48,Wind blowing from the north-west,3,NA,,,No Significant Clouds,10.0 and more,5,0,0,0,0,0,0
321,12/7/13 0:00,16,758.3,765,45,Wind blowing from the north-northwest,2,NA,,,No Significant Clouds,10.0 and more,4,0,0,0,0,0,0
322,12/7/13 1:00,14,758.3,765,48,"Calm, no wind",0,NA,,,No Significant Clouds,10.0 and more,3,0,0,0,0,0,0
323,12/7/13 2:00,12,757.6,764.3,54,Wind blowing from the east-northeast,1,NA,,,No Significant Clouds,10.0 and more,3,0,0,0,0,0,0
324,12/7/13 3:00,12,758.2,765,54,Wind blowing from the east,1,NA,,,No Significant Clouds,10.0 and more,3,0,0,0,0,0,0
325,12/7/13 4:00,13,757.6,764.3,51,"Calm, no wind",0,NA,,,No Significant Clouds,10.0 and more,3,0,0,0,0,0,0
326,12/7/13 5:00,14,758.3,765,48,"Calm, no wind",0,NA,,,No Significant Clouds,10.0 and more,3,0,0,0,0,0,0
327,12/7/13 6:00,13,758.3,765,47,Wind blowing from the east,1,NA,,,No Significant Clouds,10.0 and more,2,0,0,0,0,0,0
328,12/7/13 7:00,12,759,765.8,51,"Calm, no wind",0,NA,,,No Significant Clouds,10.0 and more,2,0,0,0,0,0,0
329,12/7/13 8:00,13,759.1,765.8,51,Wind blowing from the east-northeast,1,NA,,,No Significant Clouds,10.0 and more,3,0,0,0,0,0,0
330,12/7/13 9:00,16,759.9,766.6,42,Wind blowing from the east-northeast,3,NA,,,No Significant Clouds,10.0 and more,3,0,0,0,0,0,0
331,12/7/13 10:00,20,760,766.6,30,Wind blowing from the east-northeast,3,NA,,,No Significant Clouds,10.0 and more,2,0,0,0,0,0,0
332,12/7/13 11:00,22,760.1,766.6,22,Wind blowing from the east-northeast,4,NA,,,No Significant Clouds,10.0 and more,-1,0,0,0,0,0,0
333,12/7/13 12:00,23,760.1,766.6,20,Wind blowing from the north-east,4,NA,,,No Significant Clouds,10.0 and more,-1,0,0,0,0,0,0
334,12/7/13 13:00,24,759.3,765.8,19,Wind blowing from the north-northwest,2,NA,,,No Significant Clouds,10.0 and more,-1,0,0,0,0,0,0
335,12/7/13 14:00,24,758.5,765,22,"Calm, no wind",0,NA,,,No Significant Clouds,10.0 and more,1,0,0,0,0,0,0
336,12/7/13 15:00,25,758.5,765,22,variable wind direction,3,NA,,,No Significant Clouds,10.0 and more,2,0,0,0,0,0,0
337,12/7/13 16:00,23,758.5,765,23,Wind blowing from the west-northwest,6,NA,,,No Significant Clouds,10.0 and more,1,0,0,0,0,0,0
338,12/7/13 17:00,22,758.5,765,23,Wind blowing from the west,5,NA,,,No Significant Clouds,10.0 and more,0,0,0,0,0,0,0
339,12/7/13 18:00,19,758.4,765,28,Wind blowing from the west,4,NA,,,No Significant Clouds,10.0 and more,0,0,0,0,0,0,0
340,12/7/13 19:00,19,759.2,765.8,30,Wind blowing from the west-southwest,1,NA,,,No Significant Clouds,10.0 and more,1,0,0,0,0,0,0
341,12/7/13 20:00,18,759.2,765.8,34,Wind blowing from the west-southwest,2,NA,,,No Significant Clouds,10.0 and more,2,0,0,0,0,0,0
342,12/7/13 21:00,16,759.1,765.8,42,"Calm, no wind",0,NA,,,No Significant Clouds,10.0 and more,3,0,0,0,0,0,0
343,12/7/13 22:00,16,759.9,766.6,42,Wind blowing from the south,4,NA,,,No Significant Clouds,10.0 and more,3,0,0,0,0,0,0
344,12/7/13 23:00,16,759.9,766.6,42,Wind blowing from the south,3,NA,,,No Significant Clouds,10.0 and more,3,0,0,0,0,0,0
345,12/8/13 0:00,13,760.6,767.3,51,"Calm, no wind",0,NA,,,No Significant Clouds,10.0 and more,3,0,0,0,0,0,0
346,12/8/13 1:00,12,759.8,766.6,54,"Calm, no wind",0,NA,,,No Significant Clouds,10.0 and more,3,0,0,0,0,0,0
347,12/8/13 2:00,11,759.8,766.6,58,Wind blowing from the east,2,NA,,,No Significant Clouds,10.0 and more,3,0,0,0,0,0,0
348,12/8/13 3:00,10,759.8,766.6,58,Wind blowing from the east,2,NA,,,No Significant Clouds,10.0 and more,2,0,0,0,0,0,0
349,12/8/13 4:00,10,759.8,766.6,62,"Calm, no wind",0,NA,,,No Significant Clouds,10.0 and more,3,0,0,0,0,0,0
350,12/8/13 5:00,9,759.8,766.6,62,"Calm, no wind",0,NA,,,No Significant Clouds,10.0 and more,2,0,0,0,0,0,0
351,12/8/13 6:00,8,759.7,766.6,66,"Calm, no wind",0,NA,,,No Significant Clouds,10.0 and more,2,0,0,0,0,0,0
352,12/8/13 7:00,7,760.4,767.3,71,"Calm, no wind",0,NA,,,No Significant Clouds,10.0 and more,2,0,0,0,0,0,0
353,12/8/13 8:00,9,760.5,767.3,62,"Calm, no wind",0,NA,,,No Significant Clouds,10.0 and more,2,0,0,0,0,0,0
354,12/8/13 9:00,13,760.6,767.3,51,"Calm, no wind",0,NA,,,No Significant Clouds,10.0 and more,3,0,0,0,0,0,0
