Time,T,P0,P,U,DD,Ff,VV,Td,Few clouds,Scattered clouds,Broken clouds,Overcast,cumulonimbus clouds,cumulus congestus of great vertical extent
2013-12-15 11:00:00,292.15,743,769.6,30,1,11,11,274.15,0,0,0,0,0,0
2013-12-15 12:00:00,294.15,742.5,768.9,27,1,8,11,274.15,0,0,0,0,0,0
2013-12-15 13:00:00,294.15,741.7,768.1,25,3,8,11,273.15,0,0,0,0,0,0
2013-12-15 15:00:00,294.15,740.9,767.3,25,3,8,11,273.15,0,0,0,0,0,0
2013-12-15 16:00:00,294.15,740.9,767.3,23,3,7,11,272.15,0,0,0,0,0,0
2013-12-15 17:00:00,293.15,740.9,767.3,26,1,7,11,273.15,0,0,0,0,0,0
2013-12-15 18:00:00,292.15,741.5,768.1,26,1,5,11,272.15,0,0,0,0,0,0
2013-12-16 06:00:00,287.15,742.5,769.6,63,3,4,11,280.15,0,480,3000,0,0,1
2013-12-16 07:00:00,285.15,742.3,769.6,82,2,3,11,282.15,0,480,3000,0,0,0
2013-12-16 08:00:00,285.15,742.3,769.6,82,3,3,11,282.15,0,0,3000,0,0,1
2013-12-16 09:00:00,286.15,742.4,769.6,77,1,4,11,282.15,390,0,0,3000,0,0
2013-12-16 10:00:00,288.15,743.4,770.4,55,1,8,11,279.15,390,0,0,3000,0,0
2013-12-16 11:00:00,287.15,743.3,770.4,51,3,7,11,277.15,390,0,0,3000,0,0
2013-12-16 12:00:00,286.15,743.2,770.4,67,3,5,11,280.15,390,0,0,3000,0,0
2013-12-16 14:00:00,287.15,741.9,768.9,63,10,8,11,280.15,390,0,0,3000,0,0
2013-12-16 16:00:00,286.15,741.8,768.9,67,1,8,11,280.15,390,0,0,3000,0,0
2013-12-16 17:00:00,286.15,741.8,768.9,67,1,6,11,280.15,390,0,0,3000,0,0
2013-12-16 18:00:00,285.15,741.7,768.9,72,1,3,11,280.15,390,0,0,3000,0,0
2013-12-17 06:00:00,283.15,742.9,770.4,71,1,4,11,278.15,0,0,0,0,0,0
2013-12-17 07:00:00,284.15,743.7,771.1,67,1,5,11,278.15,0,0,0,0,0,0
2013-12-17 08:00:00,284.15,743.7,771.1,67,1,3,11,278.15,0,0,0,0,0,0
2013-12-17 10:00:00,288.15,744.8,771.9,55,1,5,11,279.15,0,0,0,0,0,0
2013-12-17 11:00:00,290.15,745,771.9,42,1,5,11,277.15,0,0,0,0,0,0
2013-12-17 12:00:00,292.15,744.4,771.1,35,2,3,11,276.15,0,0,0,0,0,0
2013-12-17 13:00:00,292.15,743,769.6,35,1,2,11,276.15,0,0,0,0,0,0
2013-12-17 14:00:00,294.15,742.5,768.9,31,1,2,11,276.15,0,0,0,0,0,0
2013-12-17 15:00:00,294.15,742.5,768.9,31,16,1,11,276.15,0,0,0,0,0,0
2013-12-17 16:00:00,293.15,742.4,768.9,33,14,2,11,276.15,0,0,0,0,0,0
2013-12-17 17:00:00,292.15,742.3,768.9,37,6,2,11,277.15,0,0,0,0,0,0
2013-12-17 18:00:00,290.15,742.1,768.9,45,4,2,11,278.15,0,0,0,0,0,0
2013-12-18 06:00:00,281.15,743.4,771.1,76,1,3,11,277.15,0,0,0,0,0,0
2013-12-18 07:00:00,280.15,744.1,771.9,76,1,3,11,276.15,0,0,0,0,0,0
2013-12-18 08:00:00,280.15,744.1,771.9,76,1,4,11,276.15,0,0,0,0,0,0
2013-12-18 09:00:00,283.15,744.4,771.9,71,1,4,11,278.15,0,0,0,0,0,0
2013-12-18 10:00:00,287.15,744.7,771.9,59,1,1,11,279.15,0,0,0,0,0,0
2013-12-18 11:00:00,289.15,744.9,771.9,48,10,1,11,278.15,0,0,0,0,0,0
2013-12-18 12:00:00,290.15,744.3,771.1,45,15,1,11,278.15,0,0,0,0,0,0
2013-12-18 13:00:00,291.15,743.7,770.4,43,14,2,11,278.15,0,0,0,0,0,0
2013-12-18 14:00:00,292.15,743,769.6,46,15,3,11,280.15,0,0,0,0,0,0
2013-12-18 15:00:00,293.15,742.4,768.9,46,15,4,11,281.15,0,0,0,0,0,0
2013-12-18 16:00:00,292.15,742.3,768.9,56,7,6,11,283.15,480,0,0,0,0,0
2013-12-18 17:00:00,292.15,742.3,768.9,46,4,6,11,280.15,480,0,0,0,0,0
2013-12-18 18:00:00,290.15,742.1,768.9,56,4,6,11,281.15,480,0,0,0,0,0
2013-12-19 06:00:00,281.15,742.7,770.4,87,3,2,11,279.15,480,0,0,0,0,0
2013-12-19 07:00:00,280.15,743.3,771.1,81,1,4,11,277.15,480,0,0,0,0,0
2013-12-19 08:00:00,280.15,743.3,771.1,87,1,3,11,278.15,480,0,0,0,0,0
2013-12-19 09:00:00,283.15,743.6,771.1,82,1,2,11,280.15,0,480,0,0,0,0
2013-12-19 10:00:00,287.15,744,771.1,77,12,1,11,283.15,480,0,0,0,0,0
2013-12-19 11:00:00,288.15,744.1,771.1,72,16,2,11,283.15,480,0,0,0,0,0
2013-12-19 12:00:00,289.15,743.5,770.4,68,16,2,11,283.15,480,0,0,0,0,0
2013-12-19 13:00:00,290.15,742.8,769.6,64,14,2,11,283.15,480,0,0,0,0,0
2013-12-19 14:00:00,292.15,741.5,768.1,52,14,3,11,282.15,480,0,0,0,0,0
2013-12-19 15:00:00,292.15,741.5,768.1,49,4,7,11,281.15,480,0,0,0,0,0
2013-12-19 16:00:00,293.15,740.9,767.3,43,7,4,11,280.15,480,0,0,0,0,0
2013-12-19 17:00:00,292.15,740.8,767.3,52,14,6,11,282.15,480,0,0,0,0,0
2013-12-19 18:00:00,290.15,741.4,768.1,64,4,7,11,283.15,480,0,0,0,0,0
2013-12-20 06:00:00,288.15,739.7,766.6,72,4,2,11,283.15,0,480,0,0,0,0
2013-12-20 07:00:00,287.15,739.6,766.6,77,4,7,11,283.15,0,480,0,0,0,0
2013-12-20 08:00:00,287.15,739.6,766.6,77,4,6,11,283.15,0,480,0,0,0,0
2013-12-20 09:00:00,288.15,739.7,766.6,72,7,7,11,283.15,0,480,0,0,0,0
2013-12-20 10:00:00,288.15,739.7,766.6,68,7,8,11,282.15,0,480,0,0,0,0
2013-12-20 11:00:00,290.15,739.9,766.6,59,7,7,11,282.15,480,0,0,0,0,0
2013-12-20 12:00:00,290.15,739.1,765.8,56,7,9,11,281.15,480,0,0,0,0,0
2013-12-20 15:00:00,291.15,737.8,764.3,49,4,8,11,280.15,480,0,0,0,0,0
2013-12-20 16:00:00,290.15,738.4,765,52,4,6,11,280.15,480,0,0,0,0,0
2013-12-20 17:00:00,290.15,738.4,765,49,4,8,11,279.15,480,0,0,0,0,0
2013-12-20 18:00:00,289.15,738.3,765,48,4,6,11,278.15,480,0,0,0,0,0
2013-12-21 06:00:00,279.15,741.1,768.9,71,1,3,11,274.15,0,0,0,0,0,0
2013-12-21 07:00:00,278.15,741,768.9,76,1,3,11,274.15,0,0,0,0,0,0
2013-12-21 08:00:00,278.15,741.7,769.6,76,1,3,11,274.15,0,0,0,0,0,0
2013-12-21 09:00:00,281.15,742,769.6,71,1,3,11,276.15,0,0,0,0,0,0
2013-12-21 10:00:00,286.15,742.4,769.6,59,1,3,11,278.15,0,0,0,0,0,0
2013-12-21 12:00:00,290.15,742.8,769.6,27,13,1,8,271.15,0,0,0,0,0,0
2013-12-21 13:00:00,291.15,742.2,768.9,18,14,2,11,266.15,0,0,0,0,0,0
2013-12-21 14:00:00,292.15,741.5,768.1,14,14,3,11,264.15,0,0,0,0,0,0
2013-12-21 15:00:00,293.15,741.6,768.1,13,15,2,11,264.15,0,0,0,0,0,0
2013-12-21 16:00:00,292.15,741.5,768.1,30,7,5,11,274.15,0,0,0,0,0,0
2013-12-21 17:00:00,290.15,741.4,768.1,34,7,6,11,274.15,0,0,0,0,0,0
2013-12-21 18:00:00,,,,,-1,,,,0,0,0,0,0,0
2013-12-22 06:00:00,279.15,742.5,770.4,66,1,5,11,273.15,0,0,0,0,0,0
2013-12-22 07:00:00,278.15,743.1,771.1,66,1,5,11,272.15,0,0,0,0,0,0
2013-12-22 08:00:00,278.15,743.1,771.1,61,1,5,11,271.15,0,0,0,0,0,0
2013-12-22 09:00:00,283.15,744.4,771.9,47,1,5,11,272.15,0,0,0,0,0,0
2013-12-22 10:00:00,287.15,744.7,771.9,36,1,6,11,272.15,0,0,0,0,0,0
2013-12-22 11:00:00,290.15,744.3,771.1,30,1,3,11,272.15,0,0,0,0,0,0
2013-12-22 12:00:00,291.15,744.3,771.1,30,9,3,11,273.15,0,0,0,0,0,0
2013-12-22 13:00:00,292.15,743.8,770.4,28,9,3,11,273.15,0,0,0,0,0,0
2013-12-22 14:00:00,293.15,742.4,768.9,24,16,3,11,272.15,0,0,0,0,0,0
2013-12-22 15:00:00,294.15,742.5,768.9,23,13,2,11,272.15,0,0,0,0,0,0
2013-12-22 16:00:00,294.15,742.5,768.9,23,12,3,11,272.15,0,0,0,0,0,0
2013-12-22 17:00:00,293.15,742.4,768.9,23,13,1,11,271.15,0,0,0,0,0,0
2013-12-22 18:00:00,292.15,742.3,768.9,26,15,1,11,272.15,0,0,0,0,0,0
2013-12-23 06:00:00,282.15,742.8,770.4,50,1,4,11,272.15,0,0,0,0,0,0
2013-12-23 07:00:00,282.15,743.5,771.1,46,1,5,11,271.15,0,0,0,0,0,0
2013-12-23 08:00:00,281.15,744.2,771.9,50,1,5,11,271.15,0,0,0,0,0,0
2013-12-23 09:00:00,285.15,743.8,771.1,41,1,4,11,272.15,0,0,0,0,0,0
2013-12-23 10:00:00,289.15,744.2,771.1,31,1,5,11,272.15,0,0,0,0,0,0
2013-12-23 11:00:00,292.15,744.4,771.1,24,1,4,11,271.15,0,0,0,0,0,0
2013-12-23 12:00:00,293.15,743.8,770.4,28,3,3,11,274.15,0,0,0,0,0,0
2013-12-23 13:00:00,293.15,743.1,769.6,26,9,2,11,273.15,0,0,0,0,0,0
2013-12-23 14:00:00,294.15,742.5,768.9,23,9,2,11,272.15,0,0,0,0,0,0
2013-12-23 15:00:00,295.15,741.8,768.1,23,9,2,11,273.15,0,0,0,0,0,0
2013-12-23 16:00:00,294.15,741.7,768.1,23,14,2,11,272.15,0,0,0,0,0,0
2013-12-23 17:00:00,294.15,741.7,768.1,23,15,2,11,272.15,0,0,0,0,0,0
2013-12-23 18:00:00,291.15,741.4,768.1,28,6,5,11,272.15,0,0,0,0,0,0
2013-12-24 06:00:00,,,769.6,,1,4,11,,0,0,0,0,0,0
2013-12-24 07:00:00,282.15,742.1,769.6,46,1,6,11,271.15,0,0,0,0,0,0
2013-12-24 08:00:00,282.15,742.1,769.6,46,1,6,11,271.15,0,0,0,0,0,0
2013-12-24 09:00:00,285.15,743.1,770.4,41,1,6,11,272.15,0,0,0,0,0,0
2013-12-24 10:00:00,288.15,743.4,770.4,36,1,5,11,273.15,0,0,0,0,0,0
2013-12-24 11:00:00,291.15,743.7,770.4,32,3,3,11,274.15,0,0,0,0,0,0
2013-12-24 12:00:00,292.15,743,769.6,30,13,3,11,274.15,0,0,0,0,0,0
2013-12-24 13:00:00,293.15,741.6,768.1,26,12,5,11,273.15,0,0,0,0,0,0
2013-12-24 14:00:00,295.15,741,767.3,23,13,2,11,273.15,0,0,0,0,0,0
2013-12-24 15:00:00,295.15,741,767.3,25,4,3,11,274.15,0,0,0,0,0,0
2013-12-24 16:00:00,295.15,741,767.3,25,14,2,11,274.15,0,0,0,0,0,0
2013-12-24 17:00:00,293.15,740.9,767.3,28,7,6,11,274.15,0,0,0,0,0,0
2013-12-24 18:00:00,291.15,741.4,768.1,32,4,6,11,274.15,0,0,0,0,0,0
2013-12-25 07:00:00,280.15,741.2,768.9,57,1,4,11,272.15,0,0,0,0,0,0
2013-12-25 08:00:00,279.15,741.8,769.6,57,1,4,11,271.15,0,0,0,0,0,0
2013-12-25 09:00:00,283.15,742.2,769.6,50,1,3,11,273.15,0,0,0,0,0,0
2013-12-25 10:00:00,288.15,742.6,769.6,36,1,1,11,273.15,0,0,0,0,0,0
2013-12-25 11:00:00,289.15,742.7,769.6,36,14,2,11,274.15,0,0,0,0,0,0
2013-12-25 12:00:00,291.15,742.2,768.9,32,15,3,11,274.15,0,0,0,0,0,0
2013-12-25 13:00:00,293.15,741.6,768.1,28,15,5,11,274.15,0,0,0,0,0,0
2013-12-25 14:00:00,294.15,740.9,767.3,27,8,4,11,274.15,0,0,0,0,0,0
2013-12-25 15:00:00,293.15,740.9,767.3,30,7,7,11,275.15,0,0,0,0,0,0
2013-12-25 16:00:00,293.15,740.9,767.3,35,7,5,11,277.15,0,0,0,0,0,0
2013-12-25 17:00:00,292.15,740.8,767.3,35,8,5,11,276.15,0,0,0,0,0,0
2013-12-25 18:00:00,290.15,740.6,767.3,45,15,5,11,278.15,0,0,0,0,0,0
2013-12-26 06:00:00,288.15,739.7,766.6,100,4,8,11,288.15,0,0,480,0,0,0
2013-12-26 07:00:00,289.15,739.8,766.6,83,4,7,11,286.15,0,0,480,0,0,0
2013-12-26 08:00:00,289.15,739.8,766.6,83,6,4,11,286.15,0,0,480,0,0,0
2013-12-26 09:00:00,289.15,740.5,767.3,88,6,6,11,287.15,0,0,480,0,0,0
2013-12-26 10:00:00,291.15,740.7,767.3,78,4,5,11,287.15,0,0,480,0,0,0
2013-12-26 11:00:00,291.15,740.7,767.3,78,7,5,11,287.15,0,0,480,0,0,0
2013-12-26 12:00:00,292.15,740.8,767.3,73,4,5,11,287.15,0,0,480,0,0,0
2013-12-26 13:00:00,293.15,740.2,766.6,64,4,6,11,286.15,0,0,480,0,0,0
2013-12-26 14:00:00,292.15,739.3,765.8,73,4,4,11,287.15,0,0,480,0,0,0
2013-12-26 15:00:00,292.15,739.3,765.8,73,4,7,11,287.15,0,0,480,0,0,0
2013-12-26 16:00:00,292.15,738.5,765,68,4,7,11,286.15,0,480,0,0,0,0
2013-12-26 17:00:00,292.15,738.5,765,64,6,7,11,285.15,0,480,0,0,0,0
2013-12-26 18:00:00,291.15,738.5,765,68,5,6,11,285.15,0,480,0,0,0,0
2013-12-27 06:00:00,286.15,738.8,765.8,94,1,3,5,285.15,0,300,0,0,0,0
2013-12-27 07:00:00,286.15,738.8,765.8,94,1,3,4,285.15,0,0,300,0,0,0
2013-12-27 08:00:00,285.15,738.7,765.8,100,1,3,4,285.15,0,0,0,300,0,0
2013-12-27 10:00:00,286.15,740.2,767.3,94,5,1,4,285.15,0,0,0,180,0,0
2013-12-27 10:55:00,288.15,739.7,766.6,94,13,1,6,287.15,0,300,480,0,0,0
2013-12-27 11:00:00,288.15,739.7,766.6,94,13,1,6,287.15,0,300,480,0,0,0
2013-12-27 12:00:00,290.15,739.1,765.8,73,7,1,11,285.15,0,0,480,0,0,0
2013-12-27 13:00:00,291.15,738.5,765,68,7,2,11,285.15,480,0,0,0,0,0
2013-12-27 14:00:00,292.15,737.9,764.3,64,14,3,11,285.15,480,0,0,0,0,0
2013-12-27 15:00:00,292.15,737.1,763.5,68,14,6,11,286.15,480,0,0,0,0,0
2013-12-27 16:00:00,293.15,737.2,763.5,60,7,5,11,285.15,480,0,0,0,0,0
2013-12-27 17:00:00,292.15,737.1,763.5,60,7,5,11,284.15,480,0,0,0,0,0
2013-12-27 18:00:00,291.15,737.8,764.3,64,8,3,11,284.15,480,0,0,0,0,0
2013-12-28 06:00:00,284.15,737.1,764.3,100,13,2,0.1,284.15,0,0,0,150,0,0
2013-12-28 07:00:00,284.15,737.1,764.3,100,13,1,0.1,284.15,0,0,0,150,0,0
2013-12-28 08:00:00,284.15,737.8,765,100,13,2,0.1,284.15,0,0,150,0,0,0
2013-12-28 08:55:00,284.15,738.6,765.8,100,17,1,8,284.15,180,0,0,0,0,0
2013-12-28 09:00:00,284.15,738.6,765.8,100,17,1,8,284.15,180,6000,0,0,0,0
2013-12-28 10:00:00,286.15,738.8,765.8,94,16,3,11,285.15,180,6000,0,0,0,0
2013-12-28 11:00:00,287.15,738.9,765.8,88,16,2,11,285.15,180,6000,0,0,0,0
2013-12-28 12:00:00,290.15,738.4,765,73,14,2,11,285.15,180,6000,0,0,0,0
2013-12-28 13:00:00,293.15,737.2,763.5,56,13,2,11,284.15,480,6000,0,0,0,0
2013-12-28 14:00:00,294.15,736.6,762.8,43,8,1,11,281.15,480,0,0,0,0,0
2013-12-28 15:00:00,294.15,736.6,762.8,43,4,4,11,281.15,480,0,0,0,0,0
2013-12-28 16:00:00,292.15,736.4,762.8,56,4,6,11,283.15,480,0,0,0,0,0
2013-12-28 17:00:00,291.15,737,763.5,60,4,8,11,283.15,480,0,0,0,0,0
2013-12-28 18:00:00,290.15,737.7,764.3,68,4,7,11,284.15,0,480,0,0,0,0
2013-12-29 06:00:00,286.15,736.6,763.5,72,4,6,11,281.15,0,0,0,0,0,0
2013-12-29 07:00:00,285.15,736.5,763.5,77,4,4,11,281.15,0,0,0,0,0,0
2013-12-29 08:00:00,283.15,737,764.3,82,8,2,11,280.15,0,0,0,0,0,0
2013-12-29 09:00:00,284.15,737.1,764.3,82,13,1,11,281.15,480,0,6000,0,0,0
2013-12-29 10:00:00,285.15,737.9,765,77,16,1,11,281.15,480,0,6000,0,0,0
2013-12-29 11:00:00,287.15,737.4,764.3,67,13,1,11,281.15,480,0,6000,0,0,0
2013-12-29 12:00:00,289.15,737.6,764.3,59,16,2,11,281.15,480,0,6000,0,0,0
2013-12-29 13:00:00,291.15,737,763.5,52,4,2,11,281.15,480,6000,0,0,0,0
2013-12-29 14:00:00,292.15,736.4,762.8,49,8,2,11,281.15,480,6000,0,0,0,0
2013-12-29 15:00:00,293.15,735.7,762,46,15,2,11,281.15,480,6000,0,0,0,0
2013-12-29 16:00:00,293.15,735.7,762,46,14,2,11,281.15,0,0,0,0,0,0
2013-12-29 17:00:00,292.15,736.4,762.8,49,4,4,11,281.15,0,0,0,0,0,0
2013-12-29 18:00:00,291.15,736.3,762.8,49,4,5,11,280.15,0,0,0,0,0,0
2013-12-30 06:00:00,285.15,740.1,767.3,35,3,6,11,270.15,0,0,0,0,0,0
2013-12-30 07:00:00,285.15,740.9,768.1,35,1,5,11,270.15,0,0,0,0,0,0
2013-12-30 08:00:00,285.15,740.9,768.1,38,1,5,11,271.15,0,0,0,0,0,0
2013-12-30 09:00:00,289.15,741.3,768.1,31,1,6,11,272.15,0,0,0,0,0,0
2013-12-30 10:00:00,292.15,742.3,768.9,28,3,6,11,273.15,0,0,0,0,0,0
2013-12-30 11:00:00,293.15,741.6,768.1,21,3,8,11,270.15,0,0,0,0,0,0
2013-12-30 12:00:00,294.15,734.4,760.5,20,10,8,11,270.15,0,0,0,0,0,0
2013-12-30 13:00:00,295.15,740.4,766.6,19,3,7,11,270.15,0,0,0,0,0,0
2013-12-30 14:00:00,296.15,740.4,766.6,17,10,3,11,270.15,0,0,0,0,0,0
2013-12-30 15:00:00,296.15,739.7,765.8,13,10,3,11,266.15,0,0,0,0,0,0
2013-12-30 16:00:00,296.15,739.7,765.8,10,11,3,11,263.15,0,0,0,0,0,0
2013-12-30 17:00:00,295.15,739.6,765.8,10,11,4,11,262.15,0,0,0,0,0,0
2013-12-30 18:00:00,293.15,740.2,766.6,12,13,4,11,263.15,0,0,0,0,0,0
2013-12-31 06:00:00,281.15,742,769.6,25,1,6,11,262.15,0,0,0,0,0,0
2013-12-31 07:00:00,280.15,742.6,770.4,25,1,6,11,261.15,0,0,0,0,0,0
2013-12-31 08:00:00,280.15,742.6,770.4,23,1,7,11,260.15,0,0,0,0,0,0
2013-12-31 09:00:00,282.15,742.8,770.4,21,1,5,11,261.15,0,0,0,0,0,0
2013-12-31 10:00:00,288.15,743.4,770.4,16,1,5,11,262.15,0,0,0,0,0,0
2013-12-31 11:00:00,290.15,743.6,770.4,8,3,5,11,255.15,0,0,0,0,0,0
2013-12-31 12:00:00,291.15,742.9,769.6,6,11,5,11,253.15,0,0,0,0,0,0
2013-12-31 13:00:00,291.15,742.2,768.9,6,11,5,11,253.15,0,0,0,0,0,0
2013-12-31 14:00:00,292.15,741.5,768.1,6,11,2,11,254.15,0,0,0,0,0,0
2013-12-31 15:00:00,293.15,740.9,767.3,6,14,2,11,254.15,0,0,0,0,0,0
2013-12-31 16:00:00,292.15,740.8,767.3,6,16,2,11,254.15,0,0,0,0,0,0
2013-12-31 18:00:00,291.15,740.7,767.3,22,7,4,11,269.15,0,0,0,0,0,0
2014-01-01 06:00:00,278.15,741,768.9,61,1,4,11,271.15,0,0,0,0,0,0
2014-01-01 07:00:00,278.15,741,768.9,61,1,5,11,271.15,0,0,0,0,0,0
2014-01-01 08:00:00,278.15,741,768.9,57,1,5,11,270.15,0,0,0,0,0,0
2014-01-01 09:00:00,283.15,741.5,768.9,47,1,5,11,272.15,0,0,0,0,0,0
2014-01-01 10:00:00,286.15,741.8,768.9,38,1,4,11,272.15,0,0,0,0,0,0
2014-01-01 11:00:00,289.15,742,768.9,27,10,2,11,270.15,0,0,0,0,0,0
2014-01-01 12:00:00,290.15,741.4,768.1,19,13,3,11,266.15,0,0,0,0,0,0
2014-01-01 13:00:00,291.15,740.7,767.3,16,13,2,11,265.15,0,0,0,0,0,0
2014-01-01 15:00:00,293.15,740.2,766.6,17,15,1,11,267.15,0,0,0,0,0,0
2014-01-01 16:00:00,292.15,740.1,766.6,19,8,2,11,268.15,0,0,0,0,0,0
2014-01-01 17:00:00,291.15,740,766.6,32,8,3,11,274.15,0,0,0,0,0,0
2014-01-01 18:00:00,289.15,739.8,766.6,48,7,3,11,278.15,0,0,0,0,0,0
2014-01-02 07:00:00,278.15,740.2,768.1,76,1,4,11,274.15,0,0,0,0,0,0
2014-01-02 08:00:00,279.15,741.1,768.9,71,1,5,11,274.15,0,0,0,0,0,0
2014-01-02 09:00:00,281.15,740.5,768.1,62,1,4,11,274.15,0,0,0,0,0,0
2014-01-02 10:00:00,286.15,741.8,768.9,51,1,3,11,276.15,0,0,0,0,0,0
2014-01-02 11:00:00,289.15,741.3,768.1,42,9,2,11,276.15,0,0,0,0,0,0
2014-01-02 12:00:00,292.15,740.8,767.3,28,2,1,11,273.15,0,0,0,0,0,0
2014-01-02 13:00:00,294.15,740.3,766.6,23,16,2,11,272.15,0,0,0,0,0,0
2014-01-02 14:00:00,295.15,739.6,765.8,19,12,2,11,270.15,0,0,0,0,0,0
2014-01-02 15:00:00,294.15,739.5,765.8,21,8,3,11,271.15,0,0,0,0,0,0
2014-01-02 16:00:00,294.15,739.5,765.8,25,8,3,11,273.15,0,0,0,0,0,0
2014-01-02 17:00:00,294.15,739.5,765.8,23,15,4,11,272.15,0,0,0,0,0,0
2014-01-02 18:00:00,291.15,740,766.6,34,15,4,11,275.15,0,0,0,0,0,0
2014-01-03 06:00:00,280.15,741.2,768.9,57,1,5,11,272.15,0,0,0,0,0,0
2014-01-03 07:00:00,280.15,741.9,769.6,57,1,4,11,272.15,0,0,0,0,0,0
2014-01-03 08:00:00,280.15,742.6,770.4,53,1,5,11,271.15,0,0,0,0,0,0
2014-01-03 09:00:00,284.15,743,770.4,44,1,4,11,272.15,0,0,0,0,0,0
2014-01-03 10:00:00,289.15,742.7,769.6,34,1,3,11,273.15,0,0,0,0,0,0
2014-01-03 11:00:00,292.15,743,769.6,26,3,2,11,272.15,0,0,0,0,0,0
2014-01-03 12:00:00,294.15,742.5,768.9,25,2,1,11,273.15,0,0,0,0,0,0
2014-01-03 13:00:00,296.15,741.1,767.3,20,14,2,11,272.15,0,0,0,0,0,0
2014-01-03 14:00:00,296.15,741.1,767.3,17,8,1,11,270.15,0,0,0,0,0,0
2014-01-03 15:00:00,296.15,740.4,766.6,16,16,2,11,269.15,0,0,0,0,0,0
2014-01-03 16:00:00,,,,,-1,,,,0,0,0,0,0,0
2014-01-03 17:00:00,295.15,741,767.3,25,15,7,11,274.15,0,0,0,0,0,0
2014-01-03 18:00:00,292.15,741.5,768.1,37,4,7,11,277.15,0,0,0,0,0,0
2014-01-04 06:00:00,278.15,741.7,769.6,66,1,3,11,272.15,0,0,0,0,0,0
2014-01-04 07:00:00,279.15,742.5,770.4,61,1,4,11,272.15,0,0,0,0,0,0
2014-01-04 08:00:00,278.15,742.4,770.4,70,5,4,11,273.15,0,0,0,0,0,0
2014-01-04 09:00:00,283.15,742.9,770.4,58,1,2,11,275.15,480,0,0,0,0,0
2014-01-04 10:00:00,286.15,743.9,771.1,67,16,1,11,280.15,480,0,0,0,0,0
2014-01-04 11:00:00,287.15,744,771.1,72,15,3,11,282.15,480,0,0,0,0,0
2014-01-04 12:00:00,289.15,743.5,770.4,55,12,2,11,280.15,480,0,0,0,0,0
2014-01-04 13:00:00,291.15,742.2,768.9,52,16,1,11,281.15,480,0,0,0,0,0
2014-01-04 14:00:00,293.15,741.6,768.1,40,14,3,11,279.15,480,0,0,0,0,0
2014-01-04 15:00:00,294.15,740.9,767.3,40,7,5,11,280.15,480,0,0,0,0,0
2014-01-04 16:00:00,293.15,740.9,767.3,46,4,8,11,281.15,480,0,0,0,0,0
2014-01-04 17:00:00,292.15,741.5,768.1,52,4,7,11,282.15,480,6000,0,0,0,0
2014-01-04 18:00:00,290.15,741.4,768.1,59,4,4,11,282.15,480,6000,0,0,0,0
2014-01-05 06:00:00,281.15,740.5,768.1,87,1,4,8,279.15,0,0,480,0,0,0
2014-01-05 07:00:00,282.15,740.6,768.1,82,1,3,11,279.15,0,0,480,0,0,0
2014-01-05 08:00:00,282.15,740.6,768.1,82,1,3,8,279.15,0,180,480,0,0,0
2014-01-05 09:00:00,283.15,741.5,768.9,82,1,3,5,280.15,0,180,480,0,0,0
2014-01-05 10:00:00,286.15,741.8,768.9,82,12,1,11,283.15,0,480,0,0,0,0
2014-01-05 11:00:00,288.15,741.2,768.1,72,13,1,11,283.15,0,0,0,0,0,0
2014-01-05 12:00:00,291.15,740.7,767.3,52,16,1,11,281.15,0,0,0,0,0,0
2014-01-05 13:00:00,292.15,740.1,766.6,49,8,2,11,281.15,0,0,0,0,0,0
2014-01-05 14:00:00,295.15,739.6,765.8,33,14,2,11,278.15,0,0,0,0,0,0
2014-01-05 15:00:00,295.15,738.8,765,33,14,2,11,278.15,0,0,0,0,0,0
2014-01-05 16:00:00,296.15,738.9,765,31,16,2,11,278.15,0,0,0,0,0,0
2014-01-05 17:00:00,295.15,738.8,765,36,15,2,11,279.15,0,0,0,0,0,0
2014-01-05 18:00:00,294.15,739.5,765.8,40,14,2,11,280.15,0,0,0,0,0,0
2014-01-06 06:00:00,280.15,739,766.6,46,1,3,11,269.15,0,0,0,0,0,0
2014-01-06 07:00:00,281.15,739.7,767.3,37,1,5,11,267.15,0,0,0,0,0,0
2014-01-06 08:00:00,281.15,746.9,774.7,32,1,5,11,265.15,0,0,0,0,0,0
2014-01-06 09:00:00,286.15,739.5,766.6,21,1,5,11,264.15,0,0,0,0,0,0
2014-01-06 10:00:00,291.15,740,766.6,16,1,4,11,265.15,0,0,0,0,0,0
2014-01-06 11:00:00,296.15,740.4,766.6,10,1,3,11,263.15,0,0,0,0,0,0
2014-01-06 12:00:00,297.15,739.8,765.8,9,10,4,11,262.15,0,0,0,0,0,0
2014-01-06 13:00:00,298.15,739.1,765,7,10,1,11,260.15,0,0,0,0,0,0
2014-01-06 14:00:00,299.15,737.7,763.5,5,9,3,11,257.15,0,0,0,0,0,0
2014-01-06 15:00:00,299.15,737.7,763.5,6,15,2,11,259.15,0,0,0,0,0,0
2014-01-06 16:00:00,300.15,737.8,763.5,5,11,1,11,258.15,0,0,0,0,0,0
2014-01-06 17:00:00,298.15,737.6,763.5,9,14,4,11,263.15,0,0,0,0,0,0
2014-01-06 18:00:00,296.15,738.2,764.3,12,8,3,11,265.15,0,0,0,0,0,0
2014-01-07 06:00:00,285.15,737.9,765,22,1,5,11,264.15,0,0,0,0,0,0
2014-01-07 07:00:00,285.15,738.7,765.8,22,1,7,11,264.15,0,0,0,0,0,0
