Time,P0,P,U,DD,Ff,VV,Td,T,Few clouds,Scattered clouds,Broken clouds,Overcast,cumulonimbus clouds,cumulus congestus of great vertical extent
2013-12-05 13:00:00,757.1,763.5,26,2,3,11,278.15,299.15,0,0,0,0,0,0
2013-12-05 14:00:00,756.4,762.8,24,0,0,11,278.15,300.15,480,0,0,0,0,0
2013-12-05 15:00:00,756.4,762.8,20,0,0,11,276.15,301.15,480,0,0,0,0,0
2013-12-05 16:00:00,755.6,762,24,14,3,11,278.15,300.15,480,0,0,0,0,0
2013-12-05 17:00:00,756.4,762.8,30,15,3,11,279.15,298.15,480,3000,0,0,0,0
2013-12-05 18:00:00,756.3,762.8,36,14,2,11,279.15,295.15,0,0,0,0,0,0
2013-12-05 19:00:00,756.3,762.8,40,0,0,11,279.15,293.15,0,0,0,0,0,0
2013-12-05 20:00:00,756.2,762.8,43,9,3,11,279.15,292.15,0,0,0,0,0,0
2013-12-05 21:00:00,756.9,763.5,43,9,3,11,279.15,292.15,0,0,0,0,0,0
2013-12-05 22:00:00,757.7,764.3,52,0,0,11,280.15,290.15,0,0,0,0,0,0
2013-12-05 23:00:00,757.6,764.3,59,1,3,11,280.15,288.15,0,0,0,0,0,0
2013-12-06 00:00:00,757.6,764.3,59,2,3,11,279.15,287.15,0,0,0,0,0,0
2013-12-06 01:00:00,757.6,764.3,67,2,3,11,279.15,285.15,0,0,0,0,0,0
2013-12-06 02:00:00,756.8,763.5,67,1,3,11,279.15,285.15,0,0,0,0,0,0
2013-12-06 03:00:00,756.8,763.5,51,2,4,11,277.15,287.15,0,0,0,0,0,0
2013-12-06 04:00:00,757.6,764.3,63,2,4,11,278.15,285.15,0,0,0,0,0,0
2013-12-06 05:00:00,757.6,764.3,58,5,4,11,277.15,285.15,0,0,0,0,0,0
2013-12-06 06:00:00,757.6,764.3,55,5,5,11,277.15,286.15,0,0,0,0,0,0
2013-12-06 07:00:00,757.6,764.3,51,2,5,11,277.15,287.15,0,0,0,0,0,0
2013-12-06 08:00:00,757.7,764.3,37,2,6,11,275.15,290.15,0,0,0,0,0,0
2013-12-06 09:00:00,757.7,764.3,32,2,7,11,274.15,291.15,0,0,0,0,0,0
2013-12-06 10:00:00,758.4,765,28,2,8,11,274.15,293.15,0,0,0,0,0,0
2013-12-06 11:00:00,758.5,765,27,2,7,11,274.15,294.15,0,0,0,0,0,0
2013-12-06 12:00:00,757.8,764.3,25,2,7,11,274.15,295.15,480,0,3000,0,0,0
2013-12-06 13:00:00,757,763.5,23,5,7,11,274.15,296.15,480,0,3000,0,0,0
2013-12-06 14:00:00,757,763.5,23,2,6,11,274.15,296.15,0,0,0,0,0,0
2013-12-06 15:00:00,756.3,762.8,22,2,6,11,274.15,297.15,0,0,0,0,0,0
2013-12-06 16:00:00,756.3,762.8,22,2,5,11,273.15,296.15,0,0,0,0,0,0
2013-12-06 17:00:00,757,763.5,23,2,4,11,274.15,296.15,0,0,0,0,0,0
2013-12-06 18:00:00,757,763.5,27,5,3,11,275.15,295.15,0,0,0,0,0,0
2013-12-06 20:00:00,756.9,763.5,28,1,3,11,273.15,292.15,0,0,0,0,0,0
2013-12-06 21:00:00,757.6,764.3,36,0,0,11,274.15,289.15,0,0,0,0,0,0
2013-12-06 22:00:00,758.3,765,42,7,4,11,275.15,288.15,0,0,0,0,0,0
2013-12-06 23:00:00,758.3,765,48,8,3,11,278.15,289.15,0,0,0,0,0,0
2013-12-07 00:00:00,758.3,765,45,7,2,11,277.15,289.15,0,0,0,0,0,0
2013-12-07 01:00:00,758.3,765,48,0,0,11,276.15,287.15,0,0,0,0,0,0
2013-12-07 02:00:00,757.6,764.3,54,2,1,11,276.15,285.15,0,0,0,0,0,0
2013-12-07 03:00:00,758.2,765,54,1,1,11,276.15,285.15,0,0,0,0,0,0
2013-12-07 04:00:00,757.6,764.3,51,0,0,11,276.15,286.15,0,0,0,0,0,0
2013-12-07 05:00:00,758.3,765,48,0,0,11,276.15,287.15,0,0,0,0,0,0
2013-12-07 06:00:00,758.3,765,47,1,1,11,275.15,286.15,0,0,0,0,0,0
2013-12-07 07:00:00,759,765.8,51,0,0,11,275.15,285.15,0,0,0,0,0,0
2013-12-07 08:00:00,759.1,765.8,51,2,1,11,276.15,286.15,0,0,0,0,0,0
2013-12-07 09:00:00,759.9,766.6,42,2,3,11,276.15,289.15,0,0,0,0,0,0
2013-12-07 10:00:00,760,766.6,30,2,3,11,275.15,293.15,0,0,0,0,0,0
2013-12-07 11:00:00,760.1,766.6,22,2,4,11,272.15,295.15,0,0,0,0,0,0
2013-12-07 12:00:00,760.1,766.6,20,5,4,11,272.15,296.15,0,0,0,0,0,0
2013-12-07 13:00:00,759.3,765.8,19,7,2,11,272.15,297.15,0,0,0,0,0,0
2013-12-07 14:00:00,758.5,765,22,0,0,11,274.15,297.15,0,0,0,0,0,0
2013-12-07 15:00:00,758.5,765,22,17,3,11,275.15,298.15,0,0,0,0,0,0
2013-12-07 16:00:00,758.5,765,23,15,6,11,274.15,296.15,0,0,0,0,0,0
2013-12-07 17:00:00,758.5,765,23,14,5,11,273.15,295.15,0,0,0,0,0,0
2013-12-07 18:00:00,758.4,765,28,14,4,11,273.15,292.15,0,0,0,0,0,0
2013-12-07 19:00:00,759.2,765.8,30,16,1,11,274.15,292.15,0,0,0,0,0,0
2013-12-07 20:00:00,759.2,765.8,34,16,2,11,275.15,291.15,0,0,0,0,0,0
2013-12-07 21:00:00,759.1,765.8,42,0,0,11,276.15,289.15,0,0,0,0,0,0
2013-12-07 22:00:00,759.9,766.6,42,9,4,11,276.15,289.15,0,0,0,0,0,0
2013-12-07 23:00:00,759.9,766.6,42,9,3,11,276.15,289.15,0,0,0,0,0,0
2013-12-08 00:00:00,760.6,767.3,51,0,0,11,276.15,286.15,0,0,0,0,0,0
2013-12-08 01:00:00,759.8,766.6,54,0,0,11,276.15,285.15,0,0,0,0,0,0
2013-12-08 02:00:00,759.8,766.6,58,1,2,11,276.15,284.15,0,0,0,0,0,0
2013-12-08 03:00:00,759.8,766.6,58,1,2,11,275.15,283.15,0,0,0,0,0,0
2013-12-08 04:00:00,759.8,766.6,62,0,0,11,276.15,283.15,0,0,0,0,0,0
2013-12-08 05:00:00,759.8,766.6,62,0,0,11,275.15,282.15,0,0,0,0,0,0
2013-12-08 06:00:00,759.7,766.6,66,0,0,11,275.15,281.15,0,0,0,0,0,0
2013-12-08 07:00:00,760.4,767.3,71,0,0,11,275.15,280.15,0,0,0,0,0,0
2013-12-08 08:00:00,760.5,767.3,62,0,0,11,275.15,282.15,0,0,0,0,0,0
2013-12-08 09:00:00,760.6,767.3,51,0,0,11,276.15,286.15,0,0,0,0,0,0
2013-12-08 10:00:00,761.4,768.1,39,1,3,11,276.15,290.15,0,0,0,0,0,0
2013-12-08 11:00:00,760.7,767.3,33,2,2,11,276.15,293.15,0,0,0,0,0,0
2013-12-08 12:00:00,760.8,767.3,27,0,0,11,275.15,295.15,0,0,0,0,0,0
2013-12-08 13:00:00,759.3,765.8,25,8,1,11,275.15,296.15,0,0,0,0,0,0
2013-12-08 14:00:00,758.5,765,24,14,4,11,275.15,297.15,0,0,0,0,0,0
2013-12-08 15:00:00,758.5,765,23,14,7,11,274.15,296.15,0,0,0,0,0,0
2013-12-08 16:00:00,758.5,765,27,14,7,11,275.15,295.15,0,0,0,0,0,0
2013-12-08 17:00:00,758.4,765,37,14,6,11,277.15,292.15,0,0,0,0,0,0
2013-12-08 18:00:00,758.4,765,43,16,4,11,278.15,291.15,0,0,0,0,0,0
2013-12-08 19:00:00,758.4,765,49,13,3,11,279.15,290.15,0,0,0,0,0,0
2013-12-08 20:00:00,759.1,765.8,59,9,3,11,280.15,288.15,0,0,0,0,0,0
2013-12-08 21:00:00,759.1,765.8,59,9,3,11,280.15,288.15,0,0,0,0,0,0
2013-12-08 22:00:00,759.9,766.6,67,5,2,11,280.15,286.15,0,0,0,0,0,0
2013-12-08 23:00:00,760.5,767.3,67,0,0,11,278.15,284.15,0,0,0,0,0,0
2013-12-09 00:00:00,760.5,767.3,71,0,0,11,278.15,283.15,0,0,0,0,0,0
2013-12-09 02:00:00,759.8,766.6,66,1,3,11,276.15,282.15,0,0,0,0,0,0
2013-12-09 03:00:00,759.7,766.6,71,2,3,11,276.15,281.15,0,0,0,0,0,0
2013-12-09 04:00:00,759.8,766.6,62,2,4,11,276.15,283.15,0,0,0,0,0,0
2013-12-09 05:00:00,759,765.8,66,2,4,11,276.15,282.15,0,0,0,0,0,0
2013-12-09 06:00:00,759.8,766.6,66,2,4,11,276.15,282.15,0,0,0,0,0,0
2013-12-09 07:00:00,759.8,766.6,66,1,3,11,276.15,282.15,0,0,0,0,0,0
2013-12-09 08:00:00,760.5,767.3,58,1,5,11,276.15,284.15,0,0,0,0,0,0
2013-12-09 09:00:00,760.6,767.3,51,2,5,11,276.15,286.15,0,0,0,0,0,0
2013-12-09 10:00:00,761.4,768.1,37,2,4,11,275.15,290.15,0,0,0,0,0,0
2013-12-09 11:00:00,761.5,768.1,30,5,3,11,275.15,293.15,0,0,0,0,0,0
2013-12-09 12:00:00,760.8,767.3,25,5,2,11,274.15,295.15,0,0,0,0,0,0
2013-12-09 13:00:00,760.1,766.6,21,0,0,11,273.15,297.15,0,0,0,0,0,0
2013-12-09 14:00:00,758.5,765,21,0,0,11,273.15,297.15,0,0,0,0,0,0
2013-12-09 15:00:00,758.5,765,21,0,0,11,273.15,297.15,0,0,0,0,0,0
2013-12-09 16:00:00,759.3,765.8,29,14,7,11,276.15,295.15,0,0,0,0,0,0
2013-12-09 17:00:00,758.5,765,27,14,6,11,274.15,294.15,0,0,0,0,0,0
2013-12-09 18:00:00,758.4,765,30,16,3,11,274.15,292.15,0,0,0,0,0,0
2013-12-09 19:00:00,759.2,765.8,34,16,3,11,275.15,291.15,0,0,0,0,0,0
2013-12-09 20:00:00,759.1,765.8,42,13,2,11,276.15,289.15,0,0,0,0,0,0
2013-12-09 21:00:00,759.9,766.6,51,11,3,11,277.15,287.15,0,0,0,0,0,0
2013-12-09 22:00:00,759.9,766.6,51,9,4,11,277.15,287.15,0,0,0,0,0,0
2013-12-09 23:00:00,760.6,767.3,55,0,0,11,278.15,287.15,0,0,0,0,0,0
2013-12-10 00:00:00,760.5,767.3,58,6,2,11,276.15,284.15,0,0,0,0,0,0
2013-12-10 01:00:00,760.5,767.3,62,0,0,11,276.15,283.15,0,0,0,0,0,0
2013-12-10 02:00:00,760.5,767.3,66,0,0,11,276.15,282.15,0,0,0,0,0,0
2013-12-10 03:00:00,759.8,766.6,58,1,3,11,275.15,283.15,0,0,0,0,0,0
2013-12-10 04:00:00,759.7,766.6,62,0,0,11,274.15,281.15,0,0,0,0,0,0
2013-12-10 05:00:00,759.7,766.6,62,5,3,11,274.15,281.15,0,0,0,0,0,0
2013-12-10 06:00:00,759.7,766.6,62,5,4,11,274.15,281.15,0,0,0,0,0,0
2013-12-10 07:00:00,759.8,766.6,58,2,5,11,274.15,282.15,0,0,0,0,0,0
2013-12-10 08:00:00,759.8,766.6,54,2,5,11,273.15,282.15,0,0,0,0,0,0
2013-12-10 09:00:00,760.6,767.3,41,2,4,11,273.15,286.15,0,0,0,0,0,0
2013-12-10 10:00:00,760.6,767.3,34,2,4,11,273.15,289.15,0,0,0,0,0,0
2013-12-10 11:00:00,760.7,767.3,24,2,5,11,272.15,293.15,0,0,0,0,0,0
2013-12-10 12:00:00,760,766.6,18,2,4,11,269.15,294.15,0,0,0,0,0,0
2013-12-10 13:00:00,759.3,765.8,16,0,0,11,268.15,295.15,0,0,0,0,0,0
2013-12-10 14:00:00,758.5,765,15,0,0,11,268.15,296.15,0,0,0,0,0,0
2013-12-10 15:00:00,758.5,765,14,0,0,11,268.15,297.15,0,0,0,0,0,0
2013-12-10 16:00:00,758.5,765,22,14,5,11,272.15,295.15,0,0,0,0,0,0
2013-12-10 17:00:00,758.4,765,23,14,3,11,271.15,293.15,0,0,0,0,0,0
2013-12-10 18:00:00,758.4,765,26,0,0,11,272.15,292.15,0,0,0,0,0,0
2013-12-10 19:00:00,759.2,765.8,30,12,2,11,272.15,290.15,0,0,0,0,0,0
2013-12-10 20:00:00,759.2,765.8,30,0,0,11,272.15,290.15,0,0,0,0,0,0
2013-12-10 21:00:00,759.9,766.6,39,0,0,11,273.15,287.15,0,0,0,0,0,0
2013-12-10 22:00:00,759.9,766.6,36,1,2,11,273.15,288.15,0,0,0,0,0,0
2013-12-10 23:00:00,759.9,766.6,31,2,3,11,272.15,289.15,0,0,0,0,0,0
2013-12-11 00:00:00,759.2,765.8,22,2,5,11,268.15,290.15,0,0,0,0,0,0
2013-12-11 01:00:00,759.2,765.8,19,2,6,11,267.15,291.15,0,0,0,0,0,0
2013-12-11 02:00:00,758.4,765,18,2,5,11,266.15,291.15,0,0,0,0,0,0
2013-12-11 03:00:00,758.4,765,15,2,6,11,265.15,292.15,0,0,0,0,0,0
2013-12-11 04:00:00,758.4,765,18,2,5,11,266.15,291.15,0,0,0,0,0,0
2013-12-11 05:00:00,758.4,765,19,2,6,11,267.15,291.15,0,0,0,0,0,0
2013-12-11 06:00:00,759.2,765.8,20,2,5,11,267.15,290.15,0,0,0,0,0,0
2013-12-11 07:00:00,759.2,765.8,19,2,7,11,267.15,291.15,0,0,0,0,0,0
2013-12-11 08:00:00,760,766.6,21,2,6,11,268.15,291.15,0,0,0,0,0,0
2013-12-11 09:00:00,760.7,767.3,19,2,7,11,268.15,292.15,0,0,0,0,0,0
2013-12-11 10:00:00,760.7,767.3,17,2,8,11,268.15,294.15,0,0,0,0,0,0
2013-12-11 11:00:00,760.8,767.3,14,2,8,11,267.15,296.15,0,0,0,0,0,0
2013-12-11 12:00:00,760.1,766.6,14,2,9,11,267.15,296.15,0,0,0,0,0,0
2013-12-11 13:00:00,759.3,765.8,14,2,8,11,268.15,297.15,0,0,0,0,0,0
2013-12-11 14:00:00,759.3,765.8,15,1,8,11,270.15,298.15,0,0,0,0,0,0
2013-12-11 15:00:00,759.3,765.8,17,3,6,11,271.15,298.15,0,0,0,0,0,0
2013-12-11 16:00:00,759.3,765.8,18,3,6,11,271.15,297.15,0,0,0,0,0,0
2013-12-11 17:00:00,759.3,765.8,20,3,5,11,272.15,296.15,0,0,0,0,0,0
2013-12-11 18:00:00,760.1,766.6,22,3,5,11,272.15,295.15,0,0,0,0,0,0
2013-12-11 19:00:00,760,766.6,23,1,6,11,272.15,294.15,600,3000,0,0,0,0
2013-12-11 20:00:00,760.7,767.3,26,1,5,11,273.15,293.15,600,3000,0,0,0,0
2013-12-11 21:00:00,760.7,767.3,32,2,5,11,274.15,291.15,0,0,0,0,0,0
2013-12-11 23:00:00,760.7,767.3,26,1,6,11,273.15,293.15,0,0,0,0,0,0
2013-12-12 01:00:00,760,766.6,30,1,6,11,273.15,291.15,0,0,0,0,0,0
2013-12-12 02:00:00,760,766.6,34,1,6,11,274.15,290.15,0,0,0,0,0,0
2013-12-12 03:00:00,760,766.6,28,2,7,11,273.15,292.15,0,0,0,0,0,0
2013-12-12 04:00:00,760,766.6,30,2,6,11,273.15,291.15,0,0,0,0,0,0
2013-12-12 05:00:00,760,766.6,30,2,6,11,273.15,291.15,0,0,0,0,0,0
2013-12-12 06:00:00,760,766.6,30,2,7,11,273.15,291.15,0,0,0,0,0,0
2013-12-12 07:00:00,760.6,767.3,32,1,5,11,273.15,290.15,0,0,0,0,0,0
2013-12-12 08:00:00,761.5,768.1,32,2,7,11,274.15,291.15,0,0,0,0,0,0
2013-12-12 09:00:00,761.5,768.1,28,2,9,11,274.15,293.15,0,0,0,0,0,0
2013-12-12 10:00:00,762.3,768.9,53,1,7,11,284.15,294.15,0,0,0,0,0,0
2013-12-12 11:00:00,761.6,768.1,23,2,7,11,274.15,296.15,0,0,0,0,0,0
2013-12-12 12:00:00,761.6,768.1,22,1,5,11,274.15,297.15,0,0,0,0,0,0
2013-12-12 13:00:00,760.8,767.3,21,1,4,11,274.15,298.15,0,0,0,0,0,0
2013-12-12 14:00:00,760.1,766.6,21,5,5,11,274.15,298.15,0,0,0,0,0,0
2013-12-12 15:00:00,760.1,766.6,17,5,4,11,272.15,299.15,0,0,0,0,0,0
2013-12-12 16:00:00,760.1,766.6,16,2,4,11,271.15,299.15,0,0,0,0,0,0
2013-12-12 17:00:00,760.1,766.6,29,14,4,11,276.15,295.15,0,0,0,0,0,0
2013-12-12 18:00:00,760,766.6,33,14,3,11,276.15,293.15,0,0,0,0,0,0
2013-12-12 19:00:00,760,766.6,37,0,0,11,276.15,291.15,0,0,0,0,0,0
2013-12-12 20:00:00,760.6,767.3,42,0,0,11,277.15,290.15,0,0,0,0,0,0
2013-12-12 21:00:00,760.7,767.3,37,9,3,11,276.15,291.15,0,0,0,0,0,0
2013-12-12 22:00:00,760.6,767.3,37,0,0,11,275.15,290.15,0,0,0,0,0,0
2013-12-12 23:00:00,761.4,768.1,45,0,0,11,276.15,288.15,0,0,0,0,0,0
2013-12-13 00:00:00,761.4,768.1,48,0,0,11,276.15,287.15,0,0,0,0,0,0
2013-12-13 01:00:00,760.6,767.3,51,0,0,11,276.15,286.15,0,0,0,0,0,0
2013-12-13 02:00:00,760.6,767.3,51,0,0,11,276.15,286.15,0,0,0,0,0,0
2013-12-13 03:00:00,760.5,767.3,51,0,0,11,275.15,285.15,0,0,0,0,0,0
2013-12-13 04:00:00,760.5,767.3,54,0,0,11,276.15,285.15,0,0,0,0,0,0
2013-12-13 05:00:00,760.5,767.3,54,10,2,11,276.15,285.15,0,0,0,0,0,0
2013-12-13 06:00:00,760.5,767.3,62,7,1,11,275.15,282.15,0,0,0,0,0,0
2013-12-13 07:00:00,760.5,767.3,66,1,3,11,276.15,282.15,0,0,0,0,0,0
2013-12-13 08:00:00,761.3,768.1,58,0,0,11,276.15,284.15,0,0,0,0,0,0
2013-12-13 09:00:00,761.4,768.1,48,2,2,11,276.15,287.15,0,0,0,0,0,0
2013-12-13 10:00:00,762.2,768.9,42,1,3,11,276.15,289.15,0,0,0,0,0,0
2013-12-13 11:00:00,761.5,768.1,27,2,4,11,274.15,294.15,0,0,0,0,0,0
2013-12-13 12:00:00,760.7,767.3,29,6,4,11,275.15,294.15,0,0,0,0,0,0
2013-12-13 13:00:00,760.1,766.6,23,2,2,11,274.15,296.15,0,0,0,0,0,0
2013-12-13 14:00:00,759.3,765.8,22,17,2,11,274.15,297.15,0,0,0,0,0,0
2013-12-13 15:00:00,759.3,765.8,25,14,1,11,274.15,295.15,0,0,0,0,0,0
2013-12-13 16:00:00,759.2,765.8,31,14,5,11,276.15,294.15,0,0,0,0,0,0
2013-12-13 18:00:00,760,766.6,37,13,2,11,277.15,292.15,0,0,0,0,0,0
2013-12-13 19:00:00,760,766.6,52,9,3,11,280.15,290.15,600,3000,0,0,0,0
2013-12-13 20:00:00,760.6,767.3,49,0,0,11,279.15,290.15,600,3000,0,0,0,0
2013-12-13 21:00:00,760.6,767.3,48,0,0,11,278.15,289.15,0,0,0,0,0,0
2013-12-13 22:00:00,760.6,767.3,52,0,0,11,279.15,289.15,0,0,0,0,0,0
2013-12-13 23:00:00,760.6,767.3,59,0,0,11,279.15,287.15,0,0,0,0,0,0
2013-12-14 00:00:00,760.6,767.3,59,0,0,11,279.15,287.15,600,3000,0,0,0,0
2013-12-14 01:00:00,760.6,767.3,63,3,3,11,279.15,286.15,600,3000,0,0,0,0
2013-12-14 02:00:00,760.5,767.3,63,0,0,11,278.15,285.15,600,3000,0,0,0,0
2013-12-14 03:00:00,759.8,766.6,67,0,0,11,278.15,284.15,0,0,0,0,0,0
2013-12-14 04:00:00,759.8,766.6,71,1,2,,278.15,283.15,0,0,0,0,0,0
2013-12-14 05:00:00,759,765.8,62,1,2,11,277.15,284.15,0,0,0,0,0,0
2013-12-14 06:00:00,759.8,766.6,62,0,0,11,277.15,284.15,0,0,0,0,0,0
2013-12-14 07:00:00,759.8,766.6,58,0,0,11,277.15,285.15,0,0,0,0,0,0
2013-12-14 08:00:00,760.5,767.3,58,0,0,11,277.15,285.15,0,0,0,0,0,0
2013-12-14 09:00:00,761.3,768.1,55,1,3,11,277.15,286.15,0,0,0,0,0,0
2013-12-14 10:00:00,761.4,768.1,48,0,0,11,277.15,288.15,0,0,0,0,0,0
2013-12-14 11:00:00,761.5,768.1,37,3,2,11,276.15,291.15,600,0,3000,0,0,0
2013-12-14 12:00:00,760.7,767.3,30,2,2,11,275.15,293.15,600,0,3000,0,0,0
2013-12-14 13:00:00,760.1,766.6,27,0,0,11,275.15,295.15,0,0,0,0,0,0
2013-12-14 14:00:00,759.3,765.8,22,15,3,11,274.15,297.15,0,0,0,0,0,0
2013-12-14 15:00:00,759.3,765.8,25,14,6,11,275.15,296.15,0,0,0,0,0,0
2013-12-14 16:00:00,759.2,765.8,38,14,6,11,279.15,294.15,0,0,0,0,0,0
2013-12-14 17:00:00,759.2,765.8,38,14,6,11,278.15,293.15,0,0,0,0,0,0
2013-12-14 18:00:00,759.2,765.8,37,16,4,11,277.15,292.15,0,0,0,0,0,0
2013-12-14 19:00:00,760,766.6,45,0,0,11,278.15,290.15,0,0,0,0,0,0
2013-12-14 20:00:00,760.6,767.3,48,11,3,11,278.15,289.15,0,0,0,0,0,0
2013-12-14 21:00:00,761.4,768.1,48,9,3,11,278.15,289.15,0,0,0,0,0,0
2013-12-14 22:00:00,762.2,768.9,55,0,0,11,278.15,287.15,0,0,0,0,0,0
2013-12-14 23:00:00,762.8,769.6,58,1,1,11,277.15,285.15,0,0,0,0,0,0
2013-12-15 00:00:00,762.8,769.6,67,0,0,11,277.15,283.15,0,0,0,0,0,0
2013-12-15 01:00:00,762,768.9,66,0,0,,276.15,282.15,0,0,0,0,0,0
2013-12-15 02:00:00,762,768.9,71,2,3,11,277.15,282.15,0,0,0,0,0,0
2013-12-15 03:00:00,762.1,768.9,67,2,4,11,277.15,283.15,0,0,0,0,0,0
2013-12-15 04:00:00,762.1,768.9,62,2,4,,276.15,283.15,0,0,0,0,0,0
2013-12-15 05:00:00,762.1,768.9,67,1,6,,277.15,283.15,0,0,0,0,0,0
2013-12-15 06:00:00,762.1,768.9,62,2,5,,276.15,283.15,0,0,0,0,0,0
2013-12-15 07:00:00,762.1,768.9,58,5,5,11,276.15,284.15,0,0,0,0,0,0
2013-12-15 08:00:00,762.8,769.6,58,2,6,11,276.15,284.15,0,0,0,0,0,0
2013-12-15 09:00:00,762.9,769.6,48,2,5,,276.15,287.15,0,0,0,0,0,0
2013-12-15 10:00:00,762.9,769.6,37,2,6,11,276.15,291.15,0,0,0,0,0,0
2013-12-15 11:00:00,763,769.6,31,2,6,11,276.15,294.15,0,0,0,0,0,0
2013-12-15 13:00:00,760.8,767.3,22,2,6,11,274.15,297.15,0,0,0,0,0,0
2013-12-15 14:00:00,760.8,767.3,21,5,4,11,274.15,298.15,0,0,0,0,0,0
2013-12-15 15:00:00,760.1,766.6,17,2,3,11,272.15,299.15,0,0,0,0,0,0
2013-12-15 16:00:00,760.1,766.6,18,0,0,11,272.15,298.15,0,0,0,0,0,0
2013-12-15 17:00:00,760.1,766.6,31,14,4,11,277.15,295.15,0,0,0,0,0,0
2013-12-15 18:00:00,760,766.6,35,0,0,11,277.15,293.15,0,0,0,0,0,0
2013-12-15 19:00:00,760.7,767.3,37,16,2,11,277.15,292.15,0,0,0,0,0,0
2013-12-15 20:00:00,761.4,768.1,52,9,3,11,280.15,290.15,0,0,0,0,0,0
2013-12-15 21:00:00,761.4,768.1,63,9,4,11,282.15,289.15,0,0,0,0,0,0
2013-12-15 22:00:00,762.2,768.9,63,9,4,11,282.15,289.15,0,0,0,0,0,0
2013-12-15 23:00:00,762.2,768.9,63,0,0,11,281.15,288.15,0,0,0,0,0,0
2013-12-16 00:00:00,762.1,768.9,67,1,3,11,280.15,286.15,0,0,0,0,0,0
2013-12-16 01:00:00,762.1,768.9,67,0,0,11,280.15,286.15,0,0,0,0,0,0
2013-12-16 02:00:00,761.4,768.1,63,0,0,11,280.15,287.15,0,0,0,0,0,0
2013-12-16 03:00:00,761.4,768.1,59,0,0,11,280.15,288.15,0,0,0,0,0,0
2013-12-16 04:00:00,761.4,768.1,59,0,0,11,279.15,287.15,0,0,0,0,0,0
2013-12-16 05:00:00,761.4,768.1,51,5,3,11,277.15,287.15,0,0,0,0,0,0
2013-12-16 06:00:00,761.4,768.1,48,5,2,,276.15,287.15,0,0,0,0,0,0
2013-12-16 07:00:00,761.4,768.1,48,0,0,11,276.15,287.15,0,0,0,0,0,0
2013-12-16 08:00:00,762.2,768.9,63,0,0,11,280.15,287.15,0,0,0,0,0,0
2013-12-16 09:00:00,762.2,768.9,59,2,2,11,280.15,288.15,480,0,3000,0,0,0
2013-12-16 10:00:00,762.9,769.6,55,14,1,11,280.15,289.15,480,0,3000,0,0,0
2013-12-16 11:00:00,762.9,769.6,49,0,0,11,280.15,291.15,480,0,3000,0,0,0
2013-12-16 12:00:00,763,769.6,43,9,2,11,279.15,292.15,480,0,3000,0,0,0
2013-12-16 13:00:00,762.9,769.6,46,9,3,8,279.15,291.15,480,0,3000,0,0,0
2013-12-16 14:00:00,762.2,768.9,49,9,3,11,279.15,290.15,480,0,3000,0,0,0
2013-12-16 15:00:00,762.2,768.9,55,0,0,8,280.15,289.15,0,480,0,3000,0,0
2013-12-16 16:00:00,,,,5,3,8,,,0,0,0,0,0,0
2013-12-16 17:00:00,762.2,768.9,68,2,3,8,282.15,288.15,0,480,0,3000,0,0
2013-12-16 18:00:00,762.2,768.9,68,0,0,8,282.15,288.15,0,480,0,3000,0,0
2013-12-16 19:00:00,762.2,768.9,72,0,0,8,282.15,287.15,0,480,3000,0,0,0
2013-12-16 20:00:00,762.2,768.9,72,0,0,8,282.15,287.15,0,480,3000,0,0,0
2013-12-16 21:00:00,762.1,768.9,77,0,0,8,282.15,286.15,0,480,3000,0,0,0
2013-12-16 22:00:00,762.2,768.9,72,1,3,8,282.15,287.15,0,480,3000,0,0,0
2013-12-16 23:00:00,762.9,769.6,67,0,0,11,281.15,287.15,0,480,3000,0,0,0
2013-12-17 00:00:00,762.9,769.6,67,1,1,11,281.15,287.15,0,0,0,0,0,0
2013-12-17 01:00:00,762.8,769.6,67,0,0,11,280.15,286.15,0,0,0,0,0,0
2013-12-17 02:00:00,762.8,769.6,77,0,0,11,280.15,284.15,0,0,0,0,0,0
2013-12-17 03:00:00,762.8,769.6,77,0,0,11,280.15,284.15,0,480,3000,0,0,0
2013-12-17 04:00:00,762.8,769.6,82,0,0,11,281.15,284.15,0,480,3000,0,0,0
2013-12-17 05:00:00,762.8,769.6,77,0,0,11,280.15,284.15,0,0,0,0,0,0
2013-12-17 06:00:00,762.7,769.6,82,0,0,,279.15,282.15,0,0,0,0,0,0
2013-12-17 07:00:00,763.5,770.4,82,0,0,11,279.15,282.15,0,0,0,0,0,0
2013-12-17 08:00:00,763.5,770.4,82,0,0,11,279.15,282.15,0,0,0,0,0,0
2013-12-17 09:00:00,764.3,771.1,63,0,0,11,280.15,287.15,0,0,0,0,0,0
2013-12-17 10:00:00,764.4,771.1,46,0,0,11,279.15,291.15,0,0,0,0,0,0
2013-12-17 11:00:00,764.5,771.1,35,0,0,11,277.15,293.15,0,0,0,0,0,0
2013-12-17 12:00:00,763.8,770.4,35,0,0,11,277.15,293.15,0,0,0,0,0,0
2013-12-17 13:00:00,763,769.6,33,0,0,11,277.15,294.15,0,0,0,0,0,0
2013-12-17 14:00:00,763,769.6,33,14,5,11,277.15,294.15,0,0,0,0,0,0
2013-12-17 15:00:00,763,769.6,35,14,6,11,277.15,293.15,0,0,0,0,0,0
2013-12-17 16:00:00,762.3,768.9,35,14,5,11,277.15,293.15,0,0,0,0,0,0
